,name,close_approach_date,miss_distance_km,relative_velocity_kmh,is_potentially_hazardous,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,is_sentry_object,estimated_diameter_mean
6030,580109 (2015 BF4),2023-12-14,29981641.797228117,14093.7320024327,False,20.5,211.1324447897,472.1064988055,False,341.6194717976
6031,(2021 RW6),2023-12-14,50921715.47488594,46949.6795697814,False,23.75,47.2666667188,105.6914798531,False,76.47907328595001
6032,(2021 XS4),2023-12-14,8437453.144742383,36817.9024587847,False,25.98,16.9260249457,37.8477423675,False,27.3868836566
6033,(2023 GZ),2023-12-14,65333427.72982768,31362.1732514504,False,27.68,7.7366860998,17.2997560398,False,12.5182210698
6034,(2023 MA2),2023-12-14,22276001.461210083,40190.2859838078,False,26.58,12.8397029582,28.7104486255,False,20.77507579185
6035,(2023 XB3),2023-12-14,5310322.385603736,35814.1476458149,False,26.86,11.2863880097,25.2371308101,False,18.261759409899998
6036,(2023 XU4),2023-12-14,1511124.706428576,22298.6959319772,False,27.37,8.9239057866,19.9544599636,False,14.439182875100002
6037,(2023 XB8),2023-12-14,65993960.39977081,25859.9652932537,False,22.74,75.2583992483,168.2828965971,False,121.7706479227
6038,(2023 XO10),2023-12-14,4015201.086241792,59234.7737526001,False,26.54,13.0784108584,29.2442157171,False,21.16131328775
6039,(2023 XB12),2023-12-14,5011535.750898825,17553.287360417,False,25.93,17.3202827141,38.7293295383,False,28.024806126199998
6040,(2023 YA),2023-12-14,1574247.752071881,36229.4022150864,False,24.96,27.0741590945,60.5396601689,False,43.8069096317
6041,(2024 AD1),2023-12-14,29382471.884711567,78886.1101964969,False,21.18,154.3671821772,345.1755128432,False,249.7713475102
6042,(2024 AO2),2023-12-14,49232415.7559036,37274.0300314621,False,22.76,74.5684260968,166.7400697275,False,120.65424791215
6043,(1997 XS2),2023-12-13,63229336.78495359,37562.8199913302,False,19.53,330.0311833581,737.9721606833,False,534.0016720207
6044,(2006 XR4),2023-12-13,13139061.333562722,43579.572247354,False,26.16,15.5795524128,34.836938254,False,25.2082453334
6045,(2009 HL21),2023-12-13,73954577.11067171,13955.743970706,False,22.55,82.1400525962,183.6707412805,False,132.90539693835
6046,(2010 TS149),2023-12-13,30723179.76900393,50936.4502627396,True,20.01,264.578759932,591.6160926106,False,428.09742627130004
6047,(2013 VF13),2023-12-13,46412825.60514928,53962.5390249348,False,21.36,142.0872067277,317.7166529762,False,229.90192985195
6048,(2019 LB),2023-12-13,53878925.56818402,28148.8854365975,False,25.25,23.6894499356,52.9712204056,False,38.3303351706
6049,(2019 XQ1),2023-12-13,8274206.099721666,38122.5126816353,False,25.34,22.7276732285,50.8206223093,False,36.7741477689
6050,(2023 WU2),2023-12-13,12300616.83859851,46863.2576292214,False,22.48,84.8310761886,189.6880529621,False,137.25956457535
6051,(2023 XQ5),2023-12-13,8595016.487968616,38824.597083951,False,23.58,51.1157781544,114.2983546761,False,82.70706641525
6052,(2023 XH7),2023-12-13,940147.694336704,71276.0124567301,False,27.6,8.0270316728,17.948988478,True,12.9880100754
6053,(2023 XR14),2023-12-13,455570.69270674,37143.125954177,False,28.34,5.7089334002,12.765563162,True,9.2372482811
6054,(2023 XQ16),2023-12-13,126364.138965827,11371.3616602506,False,30.58,2.0349557812,4.5502994579,True,3.2926276195499997
6055,(2023 YG),2023-12-13,3081715.254332354,33601.2388485042,False,27.01,10.5330701505,23.5526608683,False,17.0428655094
6056,(2023 YN),2023-12-13,8067262.6089384,28889.24483398,False,25.87,17.8055329183,39.8143819809,False,28.8099574496
6057,(2004 DA53),2023-12-16,49185516.22526711,34058.4046653828,False,28.0,6.676594135,14.9293183439,True,10.802956239450001
6058,(2011 WN15),2023-12-16,30660419.49819538,143891.4511698379,True,19.6,319.5618867213,714.5621017269,False,517.0619942241
6059,(2011 YD29),2023-12-16,29147304.003151994,46159.4427320326,False,26.3,14.6067964271,32.6617897446,False,23.63429308585
6060,(2013 LH16),2023-12-16,22877849.93854877,73345.6652171623,False,18.91,439.0914459693,981.838321526,False,710.46488374765
6061,(2015 FN35),2023-12-16,47267094.084088914,42486.4852626164,False,23.73,47.7040198012,106.6694310755,False,77.18672543835
6062,(2017 BX),2023-12-16,60926068.707757495,14083.6863367436,False,28.0,6.676594135,14.9293183439,False,10.802956239450001
6063,(2019 KD),2023-12-16,42841784.67895935,33950.6173741659,False,23.48,53.5247905613,119.6850701766,False,86.60493036895
6064,(2019 TM1),2023-12-16,70313942.02865523,25744.4958545125,False,24.2,38.4197891064,85.9092601232,False,62.1645246148
6065,(2020 SG1),2023-12-16,55834979.84642943,67423.523415755,False,19.84,286.1244537828,639.7937286834,False,462.9590912331
6066,(2020 XV3),2023-12-16,31890160.305095933,56821.8167315953,False,22.84,71.871213318,160.7089186045,False,116.29006596125001
6067,(2020 YM2),2023-12-16,46192020.10645565,62747.8197221736,False,24.3,36.6906137531,82.0427064882,False,59.366660120649996
6068,620071 (2011 WN15),2023-12-16,30660419.483235598,143891.4511733976,True,19.64,313.7292249562,701.5198735305,False,507.62454924335003
6069,(2023 XA2),2023-12-16,11994039.072025064,24146.6109722664,False,25.46,21.5057690002,48.0883613928,False,34.7970651965
6070,(2023 XM4),2023-12-16,8995804.291083487,24129.6505034243,False,25.24,23.7987954683,53.2157244498,False,38.50725995905
6071,(2023 XT5),2023-12-16,30869769.644712277,60792.3975010457,False,20.82,182.2027705911,407.4177807305,False,294.8102756608
6072,(2023 XP7),2023-12-16,29246297.027672417,43734.6626722319,False,24.49,33.6166921158,75.1692087496,False,54.392950432700005
6073,(2023 XZ9),2023-12-16,28411454.370704625,59624.9800928219,False,20.05,259.7496533301,580.817881978,False,420.28376765404994
6074,(2023 XP10),2023-12-16,13402791.786843523,58430.888013191,False,24.57,32.4007435394,72.4502650757,False,52.42550430755
6075,(2023 XT12),2023-12-16,14438800.434935613,31537.1081401731,False,23.99,42.320907965,94.6324270793,False,68.47666752215
6076,(2023 XJ13),2023-12-16,3726852.972031445,33224.9202918767,False,27.01,10.5330701505,23.5526608683,False,17.0428655094
6077,(2023 XB14),2023-12-16,18658905.978032783,53557.5904337862,False,22.6,80.2703167283,179.4898847799,False,129.8801007541
6078,(2024 AV),2023-12-16,3271363.092094079,11982.4853329358,False,26.53,13.1387780601,29.3792008837,False,21.2589894719
6079,(2024 AY1),2023-12-16,8982866.962567378,42845.0228116708,False,23.42,55.0243570509,123.038202784,False,89.03127991745001
6080,(2024 AF2),2023-12-16,70354186.92244157,74375.8278741882,False,19.78,294.1406017813,657.7183805256,False,475.92949115345
6081,670295 (2013 LH16),2023-12-16,22877849.96846834,73345.665155252,False,18.91,439.0914459693,981.838321526,False,710.46488374765
6082,(2024 JJ1),2023-12-16,50498128.26823287,30404.9335445621,False,23.94,43.3066885476,96.8366994728,False,70.0716940102
6083,(2024 NJ3),2023-12-16,34136755.66768781,28276.5611313015,False,26.9,11.0803882126,24.7765012606,False,17.9284447366
6084,137671 (1999 XP35),2023-12-15,33953330.92180064,39702.3179835503,False,18.73,477.0401980121,1066.694310755,False,771.8672543835501
6085,(2005 XW4),2023-12-15,60714928.93688158,61994.220293902,False,21.62,126.0535196822,281.8642388124,False,203.9588792473
6086,(2006 XJ1),2023-12-15,18469860.67561206,35796.1620871773,False,21.39,140.1376971662,313.3574170739,False,226.74755712005003
6087,(2010 GP67),2023-12-15,48855018.79150597,23242.4137167287,False,22.36,89.6509666415,200.465655659,False,145.05831115025
6088,(2015 BW510),2023-12-15,60538296.84683942,47358.8899943742,False,20.85,179.7028548592,401.8277992159,False,290.76532703755
6089,(2015 YF1),2023-12-15,41462268.44434689,44368.1436386473,False,23.2,60.8912622106,136.1570015386,False,98.5241318746
6090,(2016 XE18),2023-12-15,11580728.95480504,28127.442054708,False,25.29,23.2570687455,52.0043866724,False,37.630727708950005
6091,(2021 JF1),2023-12-15,41245899.644482784,86080.7997813794,False,22.27,93.4447650924,208.9488468882,False,151.1968059903
6092,(2023 XV2),2023-12-15,6087849.775196088,23430.7110817941,False,25.99,16.8482569252,37.6738477871,False,27.261052356150003
6093,(2023 XY2),2023-12-15,3696771.592975253,48177.716907937,False,25.06,25.855621208,57.8149266216,False,41.8352739148
6094,(2023 XE4),2023-12-15,15550177.38752092,23147.0899503219,False,24.58,32.2518756454,72.1173863449,False,52.18463099515
6095,(2023 XK4),2023-12-15,1309925.085703108,15292.6267169522,False,26.96,10.7784168722,24.1012728161,False,17.43984484415
6096,(2023 XL4),2023-12-15,4383207.208907822,23587.5118266393,False,26.08,16.164228334,36.1443133586,False,26.1542708463
6097,(2023 XY5),2023-12-15,25867373.934715983,42939.9062644979,False,24.27,37.201031034,83.1840342251,False,60.19253262955
6098,(2023 XK10),2023-12-15,6762967.953228269,48843.9855493535,False,24.68,30.8003021266,68.8715692826,False,49.835935704600004
6099,(2023 XZ11),2023-12-15,1404979.572301108,52924.7179876784,False,25.2,24.2412481101,54.2050786336,True,39.22316337185
6100,(2023 XU12),2023-12-15,4856018.248303564,17024.8830193924,False,27.12,10.012786977,22.3892723248,False,16.2010296509
6101,(2023 WV23),2023-12-15,1988450.325304965,23815.0069828614,False,23.68,48.8151891662,109.1540813101,False,78.98463523814999
6102,(2023 XB13),2023-12-15,17166116.569983102,76418.910021856,False,23.26,59.2318062676,132.4463452445,False,95.83907575605001
6103,(2023 XS14),2023-12-15,3060675.465820453,53348.8745886768,False,25.83,18.1365624903,40.5545866065,False,29.345574548400002
6104,(2023 XN15),2023-12-15,721702.700433802,70275.4419621362,False,26.69,12.2054831812,27.2922900914,True,19.7488866363
6105,(2023 XH16),2023-12-15,50930458.64759915,45841.2181829766,False,21.05,163.8909514948,366.4713084395,False,265.18112996715
6106,(2023 XG18),2023-12-15,799305.024718667,50287.700809318,False,28.4,5.5533491158,12.4176661257,False,8.985507620749999
6107,(2024 AU),2023-12-15,16147633.417080022,25230.914154956,False,24.24,37.7185489265,84.3412394123,False,61.029894169399995
6108,(2024 DH1),2023-12-15,41103847.0123324,44024.2767194501,False,22.09,101.5207871893,227.0073812845,False,164.2640842369
6109,(2024 PR4),2023-12-15,28003714.949048083,20853.2832148366,False,24.51,33.3084924299,74.4800533014,False,53.89427286565
6110,(2024 TO),2023-12-15,50828304.62008563,26435.8315038141,False,24.22,38.0675543627,85.1216392921,False,61.5945968274
6111,33342 (1998 WT24),2023-12-18,53772815.15572218,76273.3713680212,True,18.02,661.5382751995,1479.244553064,False,1070.39141413175
6112,481817 (2008 UL90),2023-12-18,31312503.374113888,55007.5286807611,True,18.61,504.1444338579,1127.3012245845,False,815.7228292212001
6113,(1998 GC1),2023-12-18,60421322.08354606,41982.1393357062,False,21.27,148.0999720661,331.1616050056,False,239.63078853585
6114,(2005 QB5),2023-12-18,71799340.17994289,30729.7296303594,False,23.69,48.5909037451,108.6525638621,False,78.6217338036
6115,(2006 KQ1),2023-12-18,24074419.37750892,27877.3372546201,True,21.9,110.8038821264,247.7650126055,False,179.28444736595
6116,(2016 CN248),2023-12-18,66622718.19788999,40414.6743626434,False,27.3,9.216265485,20.6081961232,False,14.912230804099998
6117,(2020 XX6),2023-12-18,39134838.02229839,108444.6610332728,False,24.0,42.1264610556,94.1976305719,False,68.16204581375
6118,(2021 XF5),2023-12-18,45976583.86979356,63365.132123303,False,27.7,7.6657557353,17.1411509231,False,12.4034533292
6119,(2022 UG28),2023-12-18,40670146.57079329,29910.6854008054,False,26.3,14.6067964271,32.6617897446,False,23.63429308585
6120,(2023 QE),2023-12-18,33380544.35891346,22984.7181602153,False,27.39,8.8420909266,19.771516375,False,14.3068036508
6121,(2023 XY1),2023-12-18,24734280.487653837,16874.6466468835,False,24.17,38.9542616126,87.1043769791,False,63.02931929585
6122,(2023 XL11),2023-12-18,2367196.647530201,42030.9608229284,False,26.67,12.3184191266,27.5448225424,False,19.9316208345
6123,(2023 XD15),2023-12-18,20006741.31820322,83893.2782671786,False,23.27,58.9596608383,131.8378095647,False,95.3987352015
6124,(2023 YA1),2023-12-18,1482244.134515087,21804.3617158481,False,28.21,6.0611492274,13.5531416942,False,9.807145460800001
6125,(2023 WF37),2023-12-18,55972995.16118383,42494.516737087,False,22.01,105.3307015051,235.5266086831,False,170.4286550941
6126,(2024 BH2),2023-12-18,2971800.164122164,30989.8321373643,False,24.3,36.6906137531,82.0427064882,False,59.366660120649996
6127,(2024 RP1),2023-12-18,46320787.550162815,24645.0159731104,False,29.32,3.6354232184,8.1290534434,True,5.8822383309
6128,417210 (2005 XV77),2023-12-17,38110305.22129123,67379.5550063405,False,20.56,205.3784995184,459.2402860401,False,332.30939277925
6129,(2011 YW10),2023-12-17,43688781.95342762,80892.3078844186,False,24.5,33.4622374455,74.8238376074,False,54.14303752645
6130,(2016 FT14),2023-12-17,41656652.40107495,25945.8667574041,False,24.69,30.6587875929,68.5551331654,False,49.606960379149996
6131,(2016 VY5),2023-12-17,33678826.45984201,48135.9547910732,False,20.18,244.655496172,547.0663205095,False,395.86090834075
6132,(2017 SV17),2023-12-17,48615688.9775247,61609.867677653,False,25.7,19.2555078188,43.0566244241,False,31.156066121450003
6133,(2017 WJ16),2023-12-17,8761078.53106891,19901.3063374777,False,24.45,34.241673084,76.5667086792,False,55.4041908816
6134,(2017 YL1),2023-12-17,8198054.336223469,48182.9934776195,False,24.81,29.0104841428,64.8694146035,False,46.93994937315
6135,(2018 BJ6),2023-12-17,36824492.70922919,31863.7326202158,False,28.5,5.3034072332,11.8587790858,False,8.5810931595
6136,(2018 YF2),2023-12-17,20586530.19835021,89960.1970701571,False,20.85,179.7028548592,401.8277992159,False,290.76532703755
6137,(2019 JN2),2023-12-17,23685777.934092104,15413.2064711452,False,25.72,19.078972262,42.6618789186,False,30.8704255903
6138,(2019 WK4),2023-12-17,64168252.2416351,29824.3634796432,False,23.39,55.7898221067,124.7498346832,False,90.26982839495
6139,(2020 PH5),2023-12-17,53713626.89309476,35782.2122113222,False,22.37,89.2390578658,199.5445996359,False,144.39182875085
6140,(2020 TX3),2023-12-17,72856233.18435995,66443.6018812914,False,25.5,21.113244479,47.2106498806,False,34.1619471798
6141,(2021 LL2),2023-12-17,54851529.71720018,56774.3401765472,True,21.58,128.3970295822,287.1044862548,False,207.7507579185
6142,(2022 UA1),2023-12-17,30472808.794468597,32056.5102877916,False,25.61,20.0703514113,44.8786700881,False,32.4745107497
6143,(2022 UM11),2023-12-17,43815970.69081268,31435.9663001438,False,24.67,30.9424698617,69.1894660026,False,50.06596793215
6144,(2023 UT10),2023-12-17,52467186.59564441,24920.4950385281,False,19.97,269.4976463288,602.6150569674,False,436.0563516481
6145,(2023 WF1),2023-12-17,11876090.41163822,26731.8979252628,False,24.38,35.3634784299,79.07514169,False,57.21931005995
6146,(2023 XH1),2023-12-17,5831332.75168924,19552.7944028205,False,26.66,12.3752783658,27.6719636665,False,20.023621016150003
6147,(2023 XU1),2023-12-17,8192666.838211585,28352.7689804789,False,25.37,22.4158378614,50.1233372306,False,36.269587546
6148,(2023 XJ10),2023-12-17,3196748.880543955,57874.1354086889,False,25.53,20.8235599047,46.5628954805,False,33.693227692600004
6149,(2023 XA14),2023-12-17,4094734.210395599,19293.2836021281,False,27.33,9.089813582,20.3254410722,False,14.707627327099999
6150,(2023 XL14),2023-12-17,571218.657531283,22829.4892189988,False,27.9,6.9912523225,15.6329154409,False,11.3120838817
6151,(2023 YY),2023-12-17,5625114.915293983,24052.2998233115,False,24.75,29.8232505153,66.6868154623,False,48.255032988800004
6152,(2023 XH27),2023-12-17,11485282.297390835,12831.756790415,False,25.81,18.3043780368,40.9298335762,False,29.6171058065
6153,326683 (2002 WP),2023-12-10,25715887.945119355,37014.8639375974,False,18.45,542.6939456932,1213.5005535475,False,878.09724962035
6154,516155 (2016 DP),2023-12-10,58426409.63888985,39505.0693594475,True,20.11,252.6707541538,564.9889822141,False,408.82986818395
6155,(2010 XD25),2023-12-10,66120697.0823123,63556.3853454848,False,20.76,187.3074177315,418.8321187375,False,303.06976823450003
6156,(2013 LV28),2023-12-10,58602786.111051545,80644.8068140525,False,18.74,474.8483973957,1061.7932955836,False,768.32084648965
6157,(2017 SE12),2023-12-10,60719885.96702254,30080.7915648933,False,27.16,9.8300330186,21.9806220506,False,15.905327534600001
6158,(2019 BH5),2023-12-10,27184890.12497565,29647.0274480461,False,25.16,24.6919265606,55.212826285,False,39.9523764228
6159,(2019 OM),2023-12-10,59358145.22059965,49055.6803424864,False,22.56,81.7626533358,182.8268508796,False,132.2947521077
6160,(2019 XH2),2023-12-10,35076683.91690901,43567.9623942214,False,28.9,4.411182,9.8637028131,False,7.13744240655
6161,(2020 HX3),2023-12-10,3763384.532528853,56625.6540818531,False,27.2,9.6506146958,21.5794304844,False,15.6150225901
6162,(2020 MG4),2023-12-10,72054041.4742624,31314.3614236471,False,24.1,40.2304579834,89.9580388169,False,65.09424840015001
6163,(2020 XC3),2023-12-10,7664171.507258288,52674.8018714957,False,22.55,82.1400525962,183.6707412805,False,132.90539693835
6164,601696 (2013 LV28),2023-12-10,58602800.18821111,80644.8293792597,False,18.74,474.8483973957,1061.7932955836,False,768.32084648965
6165,(2023 UA9),2023-12-10,8030762.493913266,9528.4082441813,False,25.0,26.58,59.4346868419,False,43.00734342095
6166,(2023 VG3),2023-12-10,8183818.468276186,43836.2569128092,False,22.64,78.8052183336,176.2138251755,False,127.50952175455001
6167,(2023 VU5),2023-12-10,44639801.7627253,34580.0708376665,False,21.76,118.1829908933,264.2652014216,False,191.22409615745
6168,(2023 VN6),2023-12-10,13015050.69820731,35391.2528103881,False,23.53,52.3064175804,116.9607053693,False,84.63356147485
6169,(2023 WH),2023-12-10,4547358.76752992,32185.536562668,False,24.82,28.8771930757,64.5713667167,False,46.7242798962
6170,(2023 XX),2023-12-10,46933058.43630546,60962.335795454,False,22.23,95.1820329819,212.8334959841,False,154.00776448300002
6171,(2023 XC2),2023-12-10,29394942.67731029,17628.9963951407,False,24.24,37.7185489265,84.3412394123,False,61.029894169399995
6172,(2023 XP2),2023-12-10,2238901.185102887,36912.3046389713,False,26.43,13.7579895932,30.7637999642,False,22.2608947787
6173,(2023 XH3),2023-12-10,1753901.749007617,54359.5996653275,False,27.02,10.4846750892,23.4444462214,False,16.964560655299998
6174,(2023 XT4),2023-12-10,1702558.638039592,32156.1836943913,False,26.82,11.4962176289,25.7063241024,False,18.60127086565
6175,(2023 XL10),2023-12-10,26905995.833200168,52449.6066135919,False,22.04,103.8855101016,232.2950624645,False,168.09028628305
6176,(2023 XL13),2023-12-10,7197300.969360672,39008.0391209845,False,25.73,18.9913123471,42.46586539,False,30.72858886855
6177,(2023 XK15),2023-12-10,17569514.72129139,78064.381569721,False,22.84,71.871213318,160.7089186045,False,116.29006596125001
6178,(2023 XM15),2023-12-10,5265625.249769183,23682.7730179815,False,24.21,38.24326621,85.5145429273,False,61.87890456865
6179,(2023 XR16),2023-12-10,4058888.975006177,19584.7120512758,False,26.75,11.8728498794,26.5484994169,False,19.21067464815
6180,85628 (1998 KV2),2023-12-11,49154230.86759337,49575.5738758217,False,17.28,930.1542539614,2079.8881414182,False,1505.0211976898
6181,(2000 WM63),2023-12-11,31824096.46452417,38735.8953141812,False,20.39,222.1032822459,496.6380371276,False,359.37065968675
6182,(2010 XF3),2023-12-11,7429442.770246099,14303.7334804979,False,24.44,34.3997254657,76.9201245487,False,55.6599250072
6183,(2019 YR6),2023-12-11,68782888.80653226,52036.2852635059,False,21.2,152.9519353442,342.0109247198,False,247.481430032
6184,(2020 OP),2023-12-11,74172134.71992934,86148.3964840445,False,23.38,56.0473362252,125.3256537574,False,90.68649499130001
6185,(2023 HF6),2023-12-11,66299062.503035,31681.8948532123,False,25.22,24.0190030115,53.7081234856,False,38.86356324855
6186,(2023 OQ3),2023-12-11,67522750.28091961,17306.350239353,False,25.08,25.6185754479,57.2848761883,False,41.4517258181
6187,(2023 OY3),2023-12-11,55153418.21886019,34611.4957419062,False,25.8,18.388867207,41.1187571041,False,29.75381215555
6188,(2023 VJ6),2023-12-11,51526030.44710624,39896.6175266976,False,21.72,120.3801767384,269.1782583305,False,194.77921753445
6189,(2023 WZ2),2023-12-11,42561375.3796348,97337.4514053833,True,20.88,177.237239257,396.314515123,False,286.77587718999996
6190,(2023 XP1),2023-12-11,5808184.949671595,34492.97581073,False,24.76,29.686225126,66.3804173771,False,48.03332125155
6191,(2023 XH2),2023-12-11,1908410.483245894,36165.5553848778,False,26.33,14.4063836669,32.2136531891,False,23.310018428
6192,(2023 XW11),2023-12-11,24734317.8123224,41709.4212204914,False,24.64,31.3729224956,70.151987353,False,50.7624549243
6193,(2023 XC13),2023-12-11,1276342.682655093,92270.8058687928,False,26.77,11.7639989374,26.3051013113,False,19.034550124349998
6194,(2023 XZ13),2023-12-11,880182.210935489,31287.9132396044,False,28.43,5.4771543095,12.2472893592,True,8.86222183435
6195,(2023 YH1),2023-12-11,33121722.75029969,29659.408360952,False,22.85,71.5409950884,159.9705281956,False,115.755761642
6196,(2024 KS),2023-12-11,43941558.895546384,39783.3120439412,False,24.61,31.8093633221,71.1278987093,False,51.4686310157
6197,413563 (2005 TG45),2023-12-05,69838269.0473683,73038.7744843964,False,17.64,788.0521833356,1762.1382517555,False,1275.09521754555
6198,(2012 XN55),2023-12-05,10077539.517792745,59807.0880588434,False,23.87,44.7254765433,100.0092058768,False,72.36734121005
6199,(2014 YN9),2023-12-05,49635281.59311106,26253.3812553266,False,20.79,184.7374636151,413.0855266343,False,298.91149512469997
6200,(2015 YQ1),2023-12-05,38355106.95136242,29892.4712920292,False,28.0,6.676594135,14.9293183439,False,10.802956239450001
6201,(2016 VY3),2023-12-05,57108745.48137697,22830.3972828692,False,20.11,252.6707541538,564.9889822141,False,408.82986818395
6202,(2018 JP1),2023-12-05,30365931.274048965,46029.06209853,False,20.85,179.7028548592,401.8277992159,False,290.76532703755
6203,(2018 WL2),2023-12-05,20867614.33366633,81554.898868794,False,21.86,112.8638800969,252.3713081011,False,182.617594099
6204,(2018 XN),2023-12-05,54227267.35003429,63040.7813859698,False,23.9,44.1118199997,98.6370281305,False,71.3744240651
6205,(2019 TZ6),2023-12-05,44651330.35801919,30814.483195219,False,27.7,7.6657557353,17.1411509231,False,12.4034533292
6206,(2022 WF2),2023-12-05,33967804.06692953,28871.6292066437,False,26.33,14.4063836669,32.2136531891,False,23.310018428
6207,(2023 VC9),2023-12-05,19914703.98128653,35242.6428500666,False,22.46,85.6160084723,191.4432149063,False,138.5296116893
6208,(2023 WW),2023-12-05,2975120.623484897,30667.4143219347,False,24.72,30.2381332572,67.6145214758,False,48.926327366500004
6209,(2023 XZ),2023-12-05,1301089.371747511,31254.3306336212,False,28.45,5.4269394569,12.1350055355,False,8.7809724962
6210,(2023 XD1),2023-12-05,4990958.728437982,27539.4137743992,False,27.2,9.6506146958,21.5794304844,False,15.6150225901
6211,(2023 XR1),2023-12-05,3726165.629657943,46163.4429439714,False,26.01,16.6937911773,37.3284518745,False,27.0111215259
6212,(2023 XT1),2023-12-05,15973012.266485762,57531.3088197956,False,24.54,32.851482781,73.4581486599,False,53.15481572045
6213,(2023 XB2),2023-12-05,30922904.1303344,15710.2209553578,False,23.25,59.5052078631,133.0576897973,False,96.28144883019999
6214,(2023 XJ2),2023-12-05,781575.433155617,22033.7398930181,False,24.3,36.6906137531,82.0427064882,False,59.366660120649996
6215,(2023 XT10),2023-12-05,1567849.585810064,18610.5804704899,False,28.09,6.4055286294,14.3231974473,False,10.36436303835
6216,(2023 XW10),2023-12-05,2771510.307883314,87249.3623243136,False,25.52,20.9196770901,46.7778200408,False,33.84874856545
6217,(2023 XK13),2023-12-05,11537171.530343082,55578.3346075219,False,23.12,63.1764148185,141.2667581089,False,102.2215864637
6218,(2023 XT13),2023-12-05,9940224.99426036,57714.9525943283,False,25.39,22.2103282246,49.6638037128,False,35.9370659687
6219,337252 (2000 SD8),2023-12-07,70676883.88942708,34373.989179599,False,20.83,181.3656249029,405.5458660645,False,293.4557454837
6220,455322 (2002 NX18),2023-12-07,69667182.35588981,72475.4024248709,False,17.62,795.3439404105,1778.4431162503,False,1286.8935283304
6221,(2001 WK15),2023-12-07,67434611.1353798,69702.329443936,False,21.34,143.4019234645,320.6564489709,False,232.0291862177
6222,(2015 HW10),2023-12-07,36136782.26512784,39747.8676711042,False,25.7,19.2555078188,43.0566244241,False,31.156066121450003
6223,(2018 GQ),2023-12-07,52883003.74876882,35161.302320559,False,23.46,54.0200493507,120.792502496,False,87.40627592335
6224,(2018 RP8),2023-12-07,36850203.43691546,53572.8060519379,False,19.78,294.1406017813,657.7183805256,False,475.92949115345
6225,(2018 XW2),2023-12-07,19560434.653113674,41433.8552368355,False,25.45,21.6050351196,48.3103271838,False,34.9576811517
6226,(2020 BF6),2023-12-07,58631708.600288205,58133.8551406367,False,25.4,22.1082810359,49.435619262,False,35.77195014895
6227,(2021 EL3),2023-12-07,46448093.60219753,28276.7035904217,False,28.81,4.5978518828,10.2811093604,True,7.4394806216
6228,(2023 VX2),2023-12-07,9654236.188057784,15226.8705092345,False,25.45,21.6050351196,48.3103271838,False,34.9576811517
6229,(2023 VL8),2023-12-07,35431728.01245059,21479.2632103624,False,22.78,73.884778657,165.2113875797,False,119.54808311835
6230,(2023 XD),2023-12-07,733400.924752488,35773.0252044066,False,26.89,11.1315329608,24.8908643942,False,18.0111986775
6231,(2023 XH),2023-12-07,1523678.495925579,22349.1338437566,False,26.69,12.2054831812,27.2922900914,False,19.7488866363
6232,(2023 XT),2023-12-07,821314.521583695,30393.0080036748,False,28.72,4.7924211552,10.7161794798,True,7.754300317499999
6233,(2023 XY),2023-12-07,5509244.633074833,29796.4981338226,False,26.29,14.6742183361,32.8125497162,False,23.74338402615
6234,(2023 XQ1),2023-12-07,990546.708106946,42700.9099778449,False,27.38,8.8829041639,19.8627775481,False,14.372840856
6235,(2023 XG2),2023-12-07,590949.150525157,15429.7273838121,False,29.47,3.3927743538,7.5864740875,False,5.4896242206500006
6236,(2023 XG10),2023-12-07,45923802.629621856,63356.1520145393,True,20.67,195.2337861562,436.5560173498,False,315.894901753
6237,(2023 XS10),2023-12-07,1135492.578022917,45816.0572653049,False,25.77,18.644681832,41.6907759952,False,30.1677289136
6238,(2023 XH11),2023-12-07,30927908.77747738,30739.1880565201,False,24.96,27.0741590945,60.5396601689,False,43.8069096317
6239,(2023 XQ12),2023-12-07,6602999.076252436,70663.1162252285,False,24.84,28.6124453783,63.9793728683,False,46.2959091233
6240,(2023 XS17),2023-12-07,2559971.963402359,20856.7274943404,False,24.96,27.0741590945,60.5396601689,False,43.8069096317
6241,(2024 GE6),2023-12-07,13954004.21258695,14279.66205402,False,24.63,31.5177333263,70.4757942143,False,50.9967637703
6242,(2024 HT),2023-12-07,59563615.11252427,43883.6295287646,False,25.43,21.8049440483,48.7573371375,False,35.2811405929
6243,139622 (2001 QQ142),2023-12-06,5526862.220712614,23974.7753842975,True,18.46,540.2004935068,1207.9250249602,False,874.0627592335
6244,153315 (2001 NH6),2023-12-06,73048427.55186374,70160.7630159936,False,19.55,327.0054392819,731.2063912466,False,529.10591526425
6245,215442 (2002 MQ3),2023-12-06,66789761.73765557,87366.7663065457,False,18.52,525.4785303417,1175.0057145608,False,850.24212245125
6246,(2017 MZ2),2023-12-06,42428180.64680413,38904.710517189,False,25.62,19.978136523,44.6724713292,False,32.3253039261
6247,(2017 TH2),2023-12-06,47763111.70250543,13775.833579728,False,28.8,4.6190746028,10.328564805,False,7.473819703899999
6248,(2017 WY14),2023-12-06,60414693.5814438,54955.728039371,False,22.24,94.7447112647,211.8556148964,False,153.30016308055
6249,(2018 BJ3),2023-12-06,72597791.79369257,34213.1174811167,False,23.17,61.7383440472,138.0511341077,False,99.89473907745
