,name,close_approach_date,miss_distance_km,relative_velocity_kmh,is_potentially_hazardous,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,is_sentry_object
3573,(2023 VL3),2024-04-24,45644465.55807075,35454.2118619098,False,21.73,119.8270800671,267.9414965754,False
3574,(2024 HD2),2024-04-24,10601255.959748678,23983.1179355502,False,25.59,20.2560600865,45.2939273097,False
3575,(2024 JW1),2024-04-24,48895707.287856214,128081.6603103294,False,18.5,530.3407233187,1185.8779085771,False
3576,(2024 TV2),2024-04-24,28860395.379485935,11526.3867750535,False,27.14,9.9209891942,22.1840062423,False
3577,(2024 TB17),2024-04-24,30230409.920345128,25482.6856455162,False,26.628,12.5589975757,28.0827723086,False
3578,(2024 US),2024-04-24,58722544.60646965,23772.9533370992,False,27.936,6.8763025449,15.3758799242,False
3579,(2014 EQ49),2024-04-25,58843413.31256039,32803.265546155,True,21.7,121.4940407996,271.6689340891,False
3580,(2014 UQ56),2024-04-25,29331778.806408267,84239.284401486,True,19.21,382.4326621004,855.1454292727,False
3581,(2015 SH),2024-04-25,34017760.73475797,14656.5203393129,False,28.1,6.3760978988,14.2573883328,False
3582,(2016 DP2),2024-04-25,16552995.683702901,22566.8187399536,False,25.9,17.561231848,39.2681081809,False
3583,(2017 BX),2024-04-25,21734708.002558712,37956.0382806053,False,28.0,6.676594135,14.9293183439,False
3584,(2018 CB15),2024-04-25,68430380.40984696,51697.0692865775,False,20.75,188.1719894893,420.7653599595,False
3585,(2019 OK1),2024-04-25,51187347.39189338,54164.0357230579,False,24.2,38.4197891064,85.9092601232,False
3586,(2020 XM1),2024-04-25,66699747.337935954,93705.6742817188,False,21.52,131.9942390415,295.1480911351,False
3587,(2021 HY1),2024-04-25,37392238.76636394,39848.5538673217,False,23.9,44.1118199997,98.6370281305,False
3588,(2021 VH2),2024-04-25,3564826.481072271,9689.8199613386,False,28.8,4.6190746028,10.328564805,False
3589,(2016 FL60),2024-04-25,50619709.06018481,50750.5537616645,False,23.92,43.7074004031,97.732718421,False
3590,(2022 HL1),2024-04-25,18634426.35105789,50661.733319429,False,25.38,22.3128464417,49.8930414151,False
3591,(2022 LJ),2024-04-25,45184354.36057249,46867.5964923095,False,26.03,16.5407415798,36.9862225707,False
3592,(2022 SK12),2024-04-25,61410348.50329913,90300.6795828665,False,25.18,24.4655496172,54.706632051,False
3593,(2023 HQ4),2024-04-25,52013263.274682105,55687.2832825542,False,25.8,18.388867207,41.1187571041,False
3594,(2023 QM7),2024-04-25,62290316.17592925,52883.615208055,False,22.75,74.912618313,167.5097069204,False
3595,(2024 GZ3),2024-04-25,17007889.31140981,55514.5929951934,False,23.23,60.0558027725,134.2888574426,False
3596,(2024 HY1),2024-04-25,448559.983006421,30820.3964089491,False,27.44,8.6408203645,19.3214617164,False
3597,(2024 JU),2024-04-25,19719961.16918792,13281.433315735,False,25.72,19.078972262,42.6618789186,False
3598,(2024 JN1),2024-04-25,4288492.683469397,64566.9280725624,False,24.14,39.496169372,88.3161195666,False
3599,(2024 JB7),2024-04-25,3138508.11098597,39441.6822281944,False,26.09,16.089960451,35.9782453236,False
3600,(2024 JH8),2024-04-25,21564884.395816203,28196.0866197824,False,23.75,47.2666667188,105.6914798531,False
3601,(2004 TA1),2024-04-23,49542444.68549879,47637.6825896435,False,23.29,58.4191154186,130.6291132614,False
3602,(2010 BK2),2024-04-23,45379279.457675695,81305.3639141485,False,22.04,103.8855101016,232.2950624645,False
3603,(2012 WQ10),2024-04-23,38142506.29744681,44496.514808428,False,22.68,77.3668609982,172.9975603978,False
3604,(2014 BA3),2024-04-23,17230687.229335036,8941.0035960337,False,28.32,5.7617575106,12.8836814636,False
3605,(2014 KQ84),2024-04-23,34749635.44708093,37426.9784342962,False,26.7,12.14940408,27.1668934089,False
3606,(2018 NC),2024-04-23,31306017.28918387,42756.2105749315,True,20.51,210.1623793224,469.9373664779,False
3607,(2019 GW5),2024-04-23,30432609.198917296,41664.3542956512,False,26.7,12.14940408,27.1668934089,False
3608,(2019 HL4),2024-04-23,30741671.157800388,62064.3771740131,False,23.1,63.7609789875,142.5738833281,False
3609,(2020 UA),2024-04-23,49792268.760140985,36044.2910037132,False,28.44,5.4519890713,12.1910181761,True
3610,(2021 GF10),2024-04-23,9115085.150422256,42967.1540489868,False,28.17,6.1738344047,13.8051134108,False
3611,(2021 OS),2024-04-23,74190019.01064976,51611.2831265926,False,22.04,103.8855101016,232.2950624645,False
3612,(2022 CY),2024-04-23,56600535.845992476,56382.6365010824,True,21.71,120.9358263879,270.4207287184,False
3613,(2023 WC),2024-04-23,33189514.745465692,34678.3896336355,False,25.09,25.5008687857,57.0216760901,False
3614,(2024 GK2),2024-04-23,9073117.472605215,30494.4392675236,False,25.89,17.6422908113,39.4493615328,False
3615,666241 (2010 BK2),2024-04-23,45379279.54743442,81305.3638459184,False,22.04,103.8855101016,232.2950624645,False
3616,(2024 HS),2024-04-23,7450179.727789759,20558.435819434,False,25.96,17.0826395263,38.1979432159,False
3617,(2024 HA3),2024-04-23,20594260.17460949,38904.2377451611,False,23.23,60.0558027725,134.2888574426,False
3618,(2024 JT1),2024-04-23,5297295.567641793,17737.1046686792,False,26.3,14.6067964271,32.6617897446,False
3619,(2024 RZ2),2024-04-23,51685071.66769021,13040.0898666925,False,28.6,5.0647145883,11.3250461062,False
3620,(2024 SU4),2024-04-23,28166461.275038123,47468.1516386227,False,22.33,90.8981358201,203.2544107219,False
3621,(2024 TK13),2024-04-23,63600282.1766498,23012.540232968,False,28.638,4.9768548715,11.1285858069,True
3622,(2006 KK21),2024-04-17,49157992.760350905,77019.0600846967,True,20.59,202.5606008648,452.9392730968,False
3623,(2011 WV4),2024-04-17,60291077.3010335,29091.1558857742,False,22.73,75.605776236,169.0596551553,False
3624,(2013 LD2),2024-04-17,61413786.65130619,67890.0832006576,False,24.8,29.1443904535,65.1688382168,False
3625,(2014 GJ45),2024-04-17,7886423.991349495,51250.1345376851,False,23.63,49.9522409906,111.6966064835,False
3626,(2015 XK351),2024-04-17,53935203.94280292,57045.1569747592,True,20.23,239.0864571707,534.6135707332,False
3627,(2015 YK),2024-04-17,11340111.237801153,10174.4489504466,False,25.86,17.887719524,39.9981568182,False
3628,(2016 JQ5),2024-04-17,43522892.381711654,66620.6621658317,False,28.1,6.3760978988,14.2573883328,False
3629,(2017 FG128),2024-04-17,20748874.42022548,63321.650363956,False,22.11,100.5900390178,224.9261651032,False
3630,(2017 UU1),2024-04-17,31140307.668745723,20572.7227223345,False,26.9,11.0803882126,24.7765012606,False
3631,(2019 AR8),2024-04-17,53182242.34855858,42232.8870119927,False,25.61,20.0703514113,44.8786700881,False
3632,(2019 HU2),2024-04-17,67654453.1639515,59045.5939534229,False,26.2,15.2951935344,34.201092472,False
3633,(2019 JD1),2024-04-17,50351329.927892685,51177.0790620241,False,25.07,25.7368254194,57.5492911629,False
3634,(2020 HQ3),2024-04-17,62014055.94360958,81826.8356555474,False,25.36,22.5193046679,50.3546960434,False
3635,(2023 AP1),2024-04-17,43387154.57484971,32227.1438952522,False,25.64,19.7949758664,44.2629116503,False
3636,(2023 VH1),2024-04-17,47593810.74584133,74785.2466509598,False,23.22,60.3330077631,134.9087066453,False
3637,(2024 EV3),2024-04-17,18295110.063021097,11551.443566898,False,24.28,37.0301078223,82.8018383048,False
3638,(2024 FU1),2024-04-17,13324872.82370702,25733.6145826358,False,23.98,42.5162524006,95.0692305162,False
3639,(2024 FE5),2024-04-17,26294997.96509207,31719.7785830417,False,23.25,59.5052078631,133.0576897973,False
3640,(2024 GM1),2024-04-17,1324458.249497442,37334.1748081442,False,25.61,20.0703514113,44.8786700881,False
3641,(2024 GF4),2024-04-17,38950795.15297216,12084.9482715022,False,23.24,59.7798714231,133.6718561883,False
3642,(2024 GF5),2024-04-17,3704868.44305092,26596.0535077311,False,27.31,9.1739205915,20.5135100629,False
3643,(2024 HO),2024-04-17,173236.652226985,36625.2331616809,False,28.82,4.5767266723,10.2338719537,False
3644,(2024 HZ),2024-04-17,466820.796605841,25807.9779277557,False,28.69,4.8590903745,10.8652563862,True
3645,(2024 JJ),2024-04-17,3755539.380869461,55381.2382095746,False,25.61,20.0703514113,44.8786700881,False
3646,(2024 JC2),2024-04-17,2232185.048568385,17649.0148635362,False,26.46,13.5692228993,30.3417048048,False
3647,(2024 HW5),2024-04-17,4863301.001730478,126460.3835819466,False,23.39,55.7898221067,124.7498346832,False
3648,276033 (2002 AJ129),2024-04-18,48650647.27706247,103354.9627260218,True,18.78,466.1814373895,1042.4133838516,False
3649,512245 (2016 AU8),2024-04-18,44373657.128938004,50022.8661288136,False,19.91,277.0479727327,619.4981000589,False
3650,538644 (2016 FA4),2024-04-18,65965396.13759365,65648.1297018323,False,19.47,339.2774353821,758.6474087461,False
3651,(2004 DA53),2024-04-18,28010522.62451924,26451.5021607253,False,28.0,6.676594135,14.9293183439,True
3652,(2007 GQ3),2024-04-18,12763480.771542853,40824.2008702217,True,22.03,104.3650238292,233.3672877555,False
3653,(2009 CO5),2024-04-18,59674701.20998146,6143.4181474465,False,21.85,113.3848360975,253.5362011316,False
3654,(2011 YT62),2024-04-18,63586185.61423907,27914.8129495222,False,22.29,92.5880583366,207.0331923453,False
3655,(2012 DO8),2024-04-18,20264868.95725785,24896.9962373843,False,22.34,90.4804968225,202.3205415331,False
3656,(2013 AZ52),2024-04-18,50698512.0420145,109382.9459599955,False,19.89,279.6114660622,625.2302454035,False
3657,(2016 US4),2024-04-18,69389924.79945022,69112.3102473006,False,24.41,34.8782733159,77.9901900722,False
3658,(2018 MR5),2024-04-18,53787301.24106682,63424.9822232192,True,21.07,162.3883902199,363.1114792885,False
3659,(2019 GS1),2024-04-18,8408043.11604739,33879.0993808476,False,24.46,34.084346887,76.214916608,False
3660,(2019 WT4),2024-04-18,54855343.43065988,25891.4956910498,False,23.87,44.7254765433,100.0092058768,False
3661,(2020 SM4),2024-04-18,16196679.722030364,38565.464199152,False,27.7,7.6657557353,17.1411509231,False
3662,(2021 JV5),2024-04-18,44081059.13371819,44734.0931059648,False,25.1,25.3837029364,56.7596852866,False
3663,(2023 HU3),2024-04-18,5885706.49110666,68919.4430840682,False,25.01,26.4578759932,59.1616092611,False
3664,(2023 RA4),2024-04-18,13245687.709078193,12732.6096290456,False,24.68,30.8003021266,68.8715692826,False
3665,(2023 UV6),2024-04-18,40171852.057835594,22140.2314332475,False,26.44,13.694777373,30.6224531427,False
3666,(2024 FP2),2024-04-18,37153781.5417986,55152.0236596712,False,21.29,146.7421833608,328.1254971615,False
3667,(2024 FF4),2024-04-18,6165055.096653547,46918.0401407406,False,24.2,38.4197891064,85.9092601232,False
3668,(2024 GV),2024-04-18,10122289.506554767,34542.8280189917,False,24.17,38.9542616126,87.1043769791,False
3669,(2024 GD1),2024-04-18,11231646.498940613,37581.6592032919,False,24.75,29.8232505153,66.6868154623,False
3670,(2024 GL5),2024-04-18,6414018.041076662,42193.3638854614,False,25.69,19.3443872046,43.2553647725,False
3671,(2024 GA6),2024-04-18,1030229.697333774,25443.6001762807,False,27.43,8.6807045791,19.4106455316,False
3672,(2024 GJ6),2024-04-18,975013.751827828,29224.7992524126,False,28.05,6.5246162979,14.5894855692,False
3673,(2024 HP1),2024-04-18,6713703.549543255,35640.4480199633,False,24.39,35.2009980055,78.7118244161,False
3674,(2024 JU6),2024-04-18,32180591.255490504,39081.7662830863,False,21.78,117.09948272,261.8424034921,False
3675,(2012 VD6),2024-04-16,69790169.24814145,28733.1654332975,False,25.6,20.1629919443,45.0858206172,False
3676,(2017 HC49),2024-04-16,37979969.15415839,56993.1513211382,False,22.41,87.6102614968,195.9025002333,False
3677,(2018 CH),2024-04-16,8074124.797873383,33534.4107060831,False,26.4,13.9493822934,31.1917670523,False
3678,(2020 KR6),2024-04-16,48876644.091121264,47649.1639686883,False,20.04,260.9486032547,583.4988155112,False
3679,(2021 GW3),2024-04-16,37324189.1636658,65478.1380663787,False,28.43,5.4771543095,12.2472893592,False
3680,(2022 FT2),2024-04-16,19864299.26783744,31417.5939987861,False,26.86,11.2863880097,25.2371308101,False
3681,(2022 WB5),2024-04-16,41914975.57950545,35714.7538110182,False,25.65,19.7040262138,44.0595420444,False
3682,(2023 VF6),2024-04-16,24525675.308609966,23036.8996222238,False,27.16,9.8300330186,21.9806220506,False
3683,(2024 EO2),2024-04-16,29095711.781810842,106721.2160542112,False,19.08,406.0270582797,907.9041030176,False
3684,(2024 GN2),2024-04-16,467091.119956931,66636.341603964,False,26.3,14.6067964271,32.6617897446,False
3685,(2024 GF3),2024-04-16,5316104.253520514,46426.9843189879,False,25.72,19.078972262,42.6618789186,False
3686,(2024 GS5),2024-04-16,694866.458212798,65936.0413210234,False,26.01,16.6937911773,37.3284518745,False
3687,(2024 GK6),2024-04-16,3060138.768502041,29707.0933684523,False,26.79,11.6561459469,26.0639346928,False
3688,(2024 HA),2024-04-16,15555.126683452,70062.3932910548,False,31.77,1.1763998937,2.6305101311,True
3689,(2024 HM),2024-04-16,16549724.606597055,27810.0899787352,False,24.1,40.2304579834,89.9580388169,False
3690,(2024 JD6),2024-04-16,53388070.25810568,114790.8347955169,False,20.33,228.3257940161,510.5519964367,False
3691,523609 (2005 PJ2),2024-04-19,40850317.71260583,82614.4565510405,True,19.53,330.0311833581,737.9721606833,False
3692,(2013 JR22),2024-04-19,18729184.738591798,75893.4415523826,False,20.87,178.0553291829,398.1438198091,False
3693,(2013 TG6),2024-04-19,25917287.39867957,18408.4793201372,False,26.58,12.8397029582,28.7104486255,False
3694,(2014 OZ337),2024-04-19,40274263.07952999,64857.9250159225,False,22.5,84.0533402073,187.9489824394,False
3695,(2017 QY2),2024-04-19,36709384.463600025,61813.383931778,False,21.24,150.1602479051,335.768521834,False
3696,(2017 SA20),2024-04-19,1464210.889195511,22293.6890092773,False,28.36,5.6565935842,12.6485277754,True
3697,(2017 VE),2024-04-19,72301132.65013607,97353.1666062799,False,26.6,12.7219878539,28.4472296503,False
3698,(2019 GZ5),2024-04-19,53073589.55021566,62293.7705826694,False,26.1,16.0160337979,35.8129403019,False
3699,(2020 HE5),2024-04-19,32014359.792802434,31737.0636333933,False,27.7,7.6657557353,17.1411509231,False
3700,(2020 HW6),2024-04-19,8053168.200736989,21918.123572538,False,26.0,16.7708462163,37.5007521798,False
3701,(2021 JW2),2024-04-19,623093.050374826,18331.904028743,False,27.63,7.9168966694,17.7027191237,True
3702,(2023 XH8),2024-04-19,27810612.298076577,43199.3575240085,False,22.91,69.5913043585,155.6108871884,False
3703,(2024 FE3),2024-04-19,35685497.86555212,48360.9858532319,False,22.4,88.0146520901,196.8067450894,False
3704,(2024 FT4),2024-04-19,7387262.962649397,18804.3133866145,False,26.13,15.796285576,35.3215683399,False
3705,(2024 FU4),2024-04-19,7350520.274678058,27076.6030285463,False,25.52,20.9196770901,46.7778200408,False
3706,(2024 GT3),2024-04-19,11444460.629016714,29233.513489404,False,24.48,33.7718597164,75.5161740526,False
3707,(2024 HL),2024-04-19,1855105.426132393,70786.8912361306,False,26.57,12.8989683343,28.8429700351,False
3708,(2024 HQ),2024-04-19,319050.66850214,27028.9771096173,False,29.42,3.4718022207,7.7631857698,True
3709,(2024 GP7),2024-04-19,2842276.832297464,13007.9541870951,False,27.68,7.7366860998,17.2997560398,False
3710,(2024 TH),2024-04-19,41535056.97845132,49572.7068273577,False,24.58,32.2518756454,72.1173863449,True
3711,(2001 VE2),2024-04-20,48891486.144597575,51266.2541373814,False,25.0,26.58,59.4346868419,False
3712,(2016 EC157),2024-04-20,12562422.386166451,46655.3980218352,False,23.6,50.6471458835,113.2504610618,False
3713,(2016 HK),2024-04-20,55188900.933731236,60921.8636363608,False,24.8,29.1443904535,65.1688382168,False
3714,(2016 UX5),2024-04-20,57801773.09753151,22481.6495139102,False,26.5,13.3215566698,29.7879062798,False
3715,(2016 WS7),2024-04-20,31487328.00773092,28202.4640199552,False,24.8,29.1443904535,65.1688382168,False
3716,(2017 VK13),2024-04-20,20022916.961891644,54875.2349266517,False,23.39,55.7898221067,124.7498346832,False
3717,(2018 WE1),2024-04-20,64685535.06263403,87864.0493598536,False,26.1,16.0160337979,35.8129403019,False
3718,(2019 UC7),2024-04-20,36309234.037170075,35514.9396921979,False,23.52,52.5478530342,117.5005714561,False
3719,(2021 LT6),2024-04-20,69762779.14972635,35375.172245569,False,22.55,82.1400525962,183.6707412805,False
3720,(2023 GU1),2024-04-20,45033757.251599826,53786.0480863064,False,26.71,12.0935826388,27.0420728718,False
3721,(2023 SC1),2024-04-20,41847164.27125443,40886.9034924845,False,23.92,43.7074004031,97.732718421,False
3722,(2024 GD5),2024-04-20,5300958.546287678,16323.1833016093,False,26.93,10.928359587,24.436554919,False
3723,(2024 GF6),2024-04-20,882025.885004943,29495.8953432951,False,26.85,11.3384836097,25.3536201132,True
3724,(2024 GL6),2024-04-20,24882779.157384433,57973.2520435711,False,22.59,80.6408276759,180.3183724451,False
3725,(2024 HR),2024-04-20,7317956.558325808,63707.973355553,False,24.55,32.7005439282,73.1206391247,False
3726,(2024 JM),2024-04-20,4925741.522051695,48904.2993975811,False,24.5,33.4622374455,74.8238376074,False
3727,(2024 JG3),2024-04-20,25636798.438489243,62143.5610379956,False,22.67,77.7239702031,173.7960808552,False
3728,(2024 JX5),2024-04-20,50107950.2901335,61803.4092184703,False,21.16,155.7955241278,348.36938254,False
3729,(2002 HE8),2024-04-21,57950098.577808015,52036.8107798362,False,20.48,213.0860292484,476.474846455,False
3730,(2008 XF),2024-04-21,44946885.9180887,26782.5576621294,False,23.17,61.7383440472,138.0511341077,False
3731,(2009 EQ2),2024-04-21,32791826.67005637,19359.1525964575,False,20.66,196.1349443683,438.5710683707,False
3732,(2009 HL21),2024-04-21,21004786.2904286,45989.0991079236,False,22.55,82.1400525962,183.6707412805,False
3733,(2014 YR15),2024-04-21,73449814.38972946,56503.5549225278,True,21.45,136.3185558649,304.8175575085,False
3734,(2015 XD169),2024-04-21,32434921.35261518,16290.8894176782,False,26.9,11.0803882126,24.7765012606,False
3735,(2016 HD3),2024-04-21,55948316.65880056,66428.9012829881,False,27.83,7.2202955766,16.1450717269,False
3736,(2016 TA20),2024-04-21,62394360.94100213,30505.3809225038,False,24.3,36.6906137531,82.0427064882,False
3737,(2019 HS2),2024-04-21,29455755.03425358,57933.8408530303,False,26.6,12.7219878539,28.4472296503,False
3738,(2020 HX9),2024-04-21,18459619.310150366,50472.036225896,False,23.38,56.0473362252,125.3256537574,False
3739,(2020 UY3),2024-04-21,62908254.14354303,40519.7596948381,False,25.8,18.388867207,41.1187571041,False
3740,(2021 RR19),2024-04-21,71110511.50672308,33284.8051878225,False,26.8,11.6025908209,25.9441817907,False
3741,(2022 SH12),2024-04-21,33507929.8922965,73453.6271904077,False,27.1,10.1054341542,22.5964377109,False
3742,(2023 UH),2024-04-21,52390673.95720441,41139.8026440224,False,26.13,15.796285576,35.3215683399,False
3743,(2024 GM),2024-04-21,7172405.011513568,38833.7828780502,False,23.03,65.8498782919,147.2448041708,False
3744,(2021 GK224),2024-04-21,72042655.4756582,10976.149261155,False,21.23,150.8533561176,337.3183589129,False
3745,(2024 GW3),2024-04-21,7486488.746495755,47920.8151551078,False,24.77,29.5498293111,66.0754270632,False
3746,(2024 GE4),2024-04-21,9733038.885651529,34782.3890198826,False,24.67,30.9424698617,69.1894660026,False
3747,(2024 HD),2024-04-21,2258726.77746272,20304.7690614252,False,27.03,10.4365023829,23.3367287756,False
3748,(2024 JY6),2024-04-21,10886645.521763396,56625.2662347562,False,23.71,48.1454196618,107.6564311691,False
3749,(2024 JX17),2024-04-21,25345449.86971988,79776.1062006307,True,20.41,220.0670271147,492.0848322348,False
3750,(2024 RM12),2024-04-21,23467457.824491076,15868.4943944541,False,25.16,24.6919265606,55.212826285,False
3751,(2009 YQ),2024-04-22,64027809.417204,77510.0093835524,False,20.46,215.0576900016,480.8836139277,False
3752,(2014 HD177),2024-04-22,27881187.501774784,69678.6235138476,False,22.89,70.2352247696,157.0507369998,False
3753,(2014 NQ64),2024-04-22,50999856.66565833,73153.151629213,False,24.12,39.8616229277,89.1332985597,False
3754,(2019 LF6),2024-04-22,63763850.78229208,76438.7792555731,False,17.28,930.1542539614,2079.8881414182,False
3755,(2021 RO10),2024-04-22,60217231.16982731,56259.8845717928,False,24.93,27.4507981651,61.3818507339,False
3756,(2021 VF5),2024-04-22,72642929.86924894,30749.4604881353,False,25.24,23.7987954683,53.2157244498,False
3757,(2022 HR3),2024-04-22,13021296.858073419,41175.417829513,False,27.34,9.0480496823,20.2320541533,False
3758,(2024 BZ5),2024-04-22,24017509.43060245,25986.1704490265,False,22.57,81.3869880675,181.9868378029,False
3759,(2024 HY),2024-04-22,2200159.555432821,33208.0138411474,False,23.67,49.0405098418,109.6579136575,False
3760,(2024 HO1),2024-04-22,8627771.809272762,60262.4436897118,False,23.95,43.1077123878,96.3917752536,False
3761,439437 (2013 NK4),2024-04-15,3256650.994287438,59362.967504237,True,18.94,433.0668854756,968.3669947276,False
3762,488698 (2003 XV10),2024-04-15,27197635.205269024,98020.511684096,False,19.62,316.6321257337,708.0109570008,False
3763,508772 (1998 WP7),2024-04-15,32425255.430320233,78183.4927384717,False,19.87,282.1986791034,631.0154296359,False
3764,517681 (2015 DE198),2024-04-15,7029328.112666868,51051.4664751274,True,18.87,447.2547654325,1000.0920587679,False
3765,(2005 TF49),2024-04-15,70466094.44684313,61471.569557786,True,19.05,411.6754573069,920.5343072066,False
3766,(2010 GN67),2024-04-15,65802429.34922259,38304.1869071461,False,22.18,97.3991073414,217.7910249632,False
3767,(2010 VH1),2024-04-15,37089634.81289067,86285.9064541399,False,21.4,139.4938229344,311.9176705226,False
3768,(2014 GC49),2024-04-15,62238368.839164294,110866.7650669427,False,28.6,5.0647145883,11.3250461062,False
3769,(2015 HW10),2024-04-15,31140989.775193773,33234.4277731746,False,25.7,19.2555078188,43.0566244241,False
3770,(2019 GF1),2024-04-15,59153876.73420922,48927.1546679504,False,27.5,8.4053340207,18.7948982439,False
3771,(2020 HO5),2024-04-15,47157930.962532066,38477.6762578337,False,28.5,5.3034072332,11.8587790858,False
3772,(2020 TB3),2024-04-15,53409974.76718555,65042.7992583419,False,25.6,20.1629919443,45.0858206172,False
3773,(2020 UG7),2024-04-15,54678922.737367816,29660.0268832355,False,19.43,345.5850738412,772.7517171183,False
3774,(2021 RT7),2024-04-15,49287756.18179717,58807.7872615678,False,26.13,15.796285576,35.3215683399,False
3775,(2021 SV1),2024-04-15,21808443.341582373,18332.8083390774,False,26.48,13.444819516,30.0635303831,False
3776,(2021 VV3),2024-04-15,71960371.21675551,59881.2388136561,False,23.58,51.1157781544,114.2983546761,False
3777,(2022 OQ),2024-04-15,43826042.02333532,33834.1804703065,False,24.92,27.5775052924,61.6651764838,False
3778,(2023 GQ1),2024-04-15,22738919.653301872,22738.0889307606,False,30.27,2.3472263753,5.2485577338,False
3779,(2023 UN1),2024-04-15,9187137.917322667,64573.6220624045,True,21.73,119.8270800671,267.9414965754,False
3780,(2023 WF3),2024-04-15,68181552.64205918,58947.9979934876,False,24.78,29.4140601781,65.7718380526,False
3781,(2024 FJ4),2024-04-15,5454093.927199994,34239.5683393823,False,25.28,23.3644184974,52.2444280149,False
3782,(2024 GW),2024-04-15,4271843.128688599,31248.8014601463,False,25.68,19.433676839,43.4550224647,False
3783,(2024 GO1),2024-04-15,3239947.688991949,32631.6654353751,False,27.23,9.5182032982,21.2833495984,True
3784,(2024 GC2),2024-04-15,11942099.439550415,56381.819084824,False,25.11,25.2670754154,56.4988982214,False
3785,(2024 GL2),2024-04-15,4186539.850131235,31077.9421408826,False,27.27,9.3444765092,20.8948846888,False
3786,(2024 GM2),2024-04-15,28324222.80552253,51915.1362824833,False,23.2,60.8912622106,136.1570015386,False
3787,(2024 GZ5),2024-04-15,68608.440501317,18135.1199720907,False,30.3,2.3150212221,5.176544822,True
3788,(2024 HE),2024-04-15,835111.85833486,55287.130319334,False,27.24,9.4744711265,21.1855614896,False
3789,(2024 HN),2024-04-15,9569036.984738579,33567.5006594793,False,24.34,36.0209345803,80.5452583346,False
3790,(2024 RT15),2024-04-15,45659052.83141466,42842.4470539049,False,22.73,75.605776236,169.0596551553,False
3791,153195 (2000 WB1),2024-04-09,35651616.62579899,98432.9721744253,False,17.51,836.6715018881,1870.8543530587,False
3792,220124 (2002 TE66),2024-04-09,48375228.14380708,114169.3667487083,False,18.76,470.4949611208,1052.0587161372,False
3793,533990 (2014 QX266),2024-04-09,44396140.79121179,8482.2489339038,False,22.41,87.6102614968,195.9025002333,False
3794,(2008 GL20),2024-04-09,45362284.286935836,51905.8743350234,False,26.6,12.7219878539,28.4472296503,False
3795,(2015 CN62),2024-04-09,25174135.400524527,7866.4077410482,False,20.32,229.3796979965,512.9085973785,False
3796,(2018 XR2),2024-04-09,51959925.12651976,23637.6974847789,False,27.5,8.4053340207,18.7948982439,False
3797,(2019 FQ),2024-04-09,35130374.59245201,43323.663726814,False,27.1,10.1054341542,22.5964377109,False
3798,(2020 BP13),2024-04-09,5813596.383342679,24494.2303477034,True,21.15,156.5146435935,349.9773825493,False
3799,(2020 PY2),2024-04-09,20854111.345684174,47461.8644925073,False,26.5,13.3215566698,29.7879062798,False
3800,(2021 CG),2024-04-09,17857317.057592615,36316.8596358014,False,26.1,16.0160337979,35.8129403019,False
3801,(2021 JA4),2024-04-09,53044154.209561065,47270.4633352462,False,22.29,92.5880583366,207.0331923453,False
3802,(2022 OB5),2024-04-09,10199784.928201731,5655.1965298704,False,28.92,4.3707400403,9.7732718421,True
3803,(2023 AE2),2024-04-09,62309714.60653108,54791.5308018696,False,25.09,25.5008687857,57.0216760901,False
3804,(2023 KU),2024-04-09,31149443.984661296,45500.9312105176,False,22.37,89.2390578658,199.5445996359,False
3805,(2023 MZ5),2024-04-09,68074970.96638727,27280.441773275,False,26.13,15.796285576,35.3215683399,True
3806,(2024 AN2),2024-04-09,39632406.86590829,45565.2240130735,True,21.7,121.4940407996,271.6689340891,False
3807,654647 (2015 CN62),2024-04-09,25174124.65939746,7866.4000584519,False,20.15,248.0589931518,554.6767711177,False
3808,(2024 DD1),2024-04-09,21342194.32299546,22349.3973710299,False,23.47,53.7718497693,120.23751136,False
3809,(2024 GE),2024-04-09,10580313.499611,27879.409907454,False,25.73,18.9913123471,42.46586539,False
3810,(2024 GQ1),2024-04-09,554127.056004422,48302.5361833908,False,28.53,5.230641758,11.6960705369,False
3811,(2024 GV2),2024-04-09,107566.523329486,16978.3350409675,False,29.18,3.8775283038,8.670416872,False
3812,(2024 GW4),2024-04-09,163315.979719213,43614.9563677567,False,28.93,4.350658314,9.7283677369,True
3813,(2024 GY4),2024-04-09,126261.664424877,33598.8131951437,False,29.55,3.2700543928,7.3120639125,False
3814,679656 (2020 BP13),2024-04-09,5813594.752725896,24494.2309494566,True,21.06,163.1379409728,364.7875257245,False
3815,(2024 HU),2024-04-09,11387726.100572612,68762.4504657984,False,23.8,46.1907460282,103.2856480504,True
3816,330659 (2008 GG2),2024-04-10,21830554.400441345,25837.4643596491,False,23.01,66.4591797139,148.6072435691,False
3817,(2005 NB56),2024-04-10,24043506.623249985,32245.6941768174,False,23.33,57.3528463953,128.2448632429,False
3818,(2010 AO60),2024-04-10,35258520.51684847,22246.5461925054,False,21.75,118.7284987937,265.4849941693,False
3819,(2015 FQ117),2024-04-10,68443966.02073272,120638.6315984027,True,20.87,178.0553291829,398.1438198091,False
3820,(2015 GW12),2024-04-10,55246109.55278515,26877.4496975141,False,23.97,42.7124985051,95.5080501462,False
3821,(2019 UK),2024-04-10,63918326.35068259,73445.1939590303,True,21.63,125.4743563679,280.5691902716,False
